Ticker,Day,Price
JPM,2025-07-06,258.53
JPM,2025-07-07,260.38
JPM,2025-07-08,257.29
JPM,2025-07-09,258.93
JPM,2025-07-10,263.95
JPM,2025-07-11,255.32
JPM,2025-07-12,257.25
JPM,2025-07-13,247.81
JPM,2025-07-14,244.24
JPM,2025-07-15,250.29
JPM,2025-07-16,248.11
JPM,2025-07-17,243.78
JPM,2025-07-18,243.06
JPM,2025-07-19,250.71
JPM,2025-07-20,243.92
JPM,2025-07-21,240.1
JPM,2025-07-22,245.56
JPM,2025-07-23,252.5
JPM,2025-07-24,252.11
JPM,2025-07-25,247.46
JPM,2025-07-26,255.37
JPM,2025-07-27,261.55
JPM,2025-07-28,264.22
JPM,2025-07-29,261.02
JPM,2025-07-30,260.83
JPM,2025-07-31,260.21
JPM,2025-08-01,261.5
JPM,2025-08-02,267.25
JPM,2025-08-03,270.8
JPM,2025-08-04,266.46
JPM,2025-08-05,272.02
JPM,2025-08-06,273.3
JPM,2025-08-07,276.13
JPM,2025-08-08,282.27
JPM,2025-08-09,277.61
JPM,2025-08-10,277.46
JPM,2025-08-11,275.25
JPM,2025-08-12,268.86
JPM,2025-08-13,270.26
JPM,2025-08-14,280.63
JPM,2025-08-15,272.99
JPM,2025-08-16,272.86
JPM,2025-08-17,275.5
JPM,2025-08-18,276.01
JPM,2025-08-19,275.54
JPM,2025-08-20,270.22
JPM,2025-08-21,271.17
JPM,2025-08-22,268.1
JPM,2025-08-23,259.44
JPM,2025-08-24,264.13
JPM,2025-08-25,267.96
JPM,2025-08-26,268.16
JPM,2025-08-27,269.09
JPM,2025-08-28,273.46
JPM,2025-08-29,274.38
JPM,2025-08-30,278.13
JPM,2025-08-31,276.89
JPM,2025-09-01,282.39
JPM,2025-09-02,283.75
JPM,2025-09-03,284.58
JPM,2025-09-04,279.21
JPM,2025-09-05,280.41
JPM,2025-09-06,276.94
JPM,2025-09-07,274.3
JPM,2025-09-08,270.96
JPM,2025-09-09,266.66
JPM,2025-09-10,275.3
JPM,2025-09-11,280.85
JPM,2025-09-12,289.06
JPM,2025-09-13,283.81
JPM,2025-09-14,284.11
JPM,2025-09-15,278.65
JPM,2025-09-16,275.76
JPM,2025-09-17,271.99
JPM,2025-09-18,277.09
JPM,2025-09-19,275.45
JPM,2025-09-20,279.9
JPM,2025-09-21,282.45
JPM,2025-09-22,292.38
JPM,2025-09-23,285.96
JPM,2025-09-24,291.41
JPM,2025-09-25,296.47
JPM,2025-09-26,292.17
JPM,2025-09-27,296.62
JPM,2025-09-28,298.12
JPM,2025-09-29,297.1
JPM,2025-09-30,293.45
JPM,2025-10-01,290.3
JPM,2025-10-02,299.37
JPM,2025-10-03,299.37
JPM,2025-10-04,302.9
JPM,2025-10-05,299.33
JPM,2025-10-06,295.85
JPM,2025-10-07,300.69
JPM,2025-10-08,294.67
JPM,2025-10-09,292.84
JPM,2025-10-10,292.99
JPM,2025-10-11,293.48
JPM,2025-10-12,292.69
JPM,2025-10-13,294.43
JPM,2025-10-14,297.51
JPM,2025-10-15,300.8
JPM,2025-10-16,296.39
JPM,2025-10-17,295.13
JPM,2025-10-18,300.46
JPM,2025-10-19,304.52
JPM,2025-10-20,298.32
JPM,2025-10-21,299.89
JPM,2025-10-22,291.13
JPM,2025-10-23,291.33
JPM,2025-10-24,299.74
JPM,2025-10-25,295.51
JPM,2025-10-26,291.84
JPM,2025-10-27,295.2
JPM,2025-10-28,288.45
JPM,2025-10-29,285.72
JPM,2025-10-30,288.29
JPM,2025-10-31,285.56
JPM,2025-11-01,284.55
JPM,2025-11-02,287.75
JPM,2025-11-03,289.57
JPM,2025-11-04,290.73
JPM,2025-11-05,289.26
JPM,2025-11-06,290.87
JPM,2025-11-07,290.33
JPM,2025-11-08,292.33
JPM,2025-11-09,290.16
JPM,2025-11-10,289.36
JPM,2025-11-11,285.1
JPM,2025-11-12,284.95
JPM,2025-11-13,281.5
JPM,2025-11-14,276.84
JPM,2025-11-15,277.91
JPM,2025-11-16,278.8
JPM,2025-11-17,282.1
JPM,2025-11-18,280.28
JPM,2025-11-19,282.0
JPM,2025-11-20,284.34
JPM,2025-11-21,286.24
JPM,2025-11-22,282.72
JPM,2025-11-23,283.35
JPM,2025-11-24,284.9
JPM,2025-11-25,284.94
JPM,2025-11-26,276.16
JPM,2025-11-27,276.82
JPM,2025-11-28,286.16
JPM,2025-11-29,284.62
JPM,2025-11-30,281.53
JPM,2025-12-01,283.11
JPM,2025-12-02,284.44
JPM,2025-12-03,289.58
JPM,2025-12-04,284.16
JPM,2025-12-05,287.3
JPM,2025-12-06,289.85
JPM,2025-12-07,289.24
JPM,2025-12-08,290.71
JPM,2025-12-09,295.23
JPM,2025-12-10,299.12
JPM,2025-12-11,294.04
JPM,2025-12-12,297.68
JPM,2025-12-13,297.39
JPM,2025-12-14,297.71
JPM,2025-12-15,298.04
JPM,2025-12-16,297.37
JPM,2025-12-17,302.73
JPM,2025-12-18,302.35
JPM,2025-12-19,297.32
JPM,2025-12-20,295.57
JPM,2025-12-21,296.36
JPM,2025-12-22,301.88
JPM,2025-12-23,304.62
JPM,2025-12-24,300.76
JPM,2025-12-25,312.18
JPM,2025-12-26,313.42
JPM,2025-12-27,319.48
JPM,2025-12-28,318.75
JPM,2025-12-29,321.31
JPM,2025-12-30,325.38
JPM,2025-12-31,331.38
JPM,2026-01-01,336.68
JPM,2026-01-02,341.11
JPM,2026-01-03,339.51
JPM,2026-01-04,336.61
JPM,2026-01-05,338.29
JPM,2026-01-06,343.06
JPM,2026-01-07,341.91
JPM,2026-01-08,347.42
JPM,2026-01-09,355.07
JPM,2026-01-10,350.23
JPM,2026-01-11,345.86
JPM,2026-01-12,345.13
JPM,2026-01-13,346.73
JPM,2026-01-14,344.01
JPM,2026-01-15,351.06
JPM,2026-01-16,353.3
JPM,2026-01-17,353.51
JPM,2026-01-18,345.97
JPM,2026-01-19,339.21
JPM,2026-01-20,340.65
JPM,2026-01-21,329.92
JPM,2026-01-22,334.97
JPM,2026-01-23,334.18
JPM,2026-01-24,350.84
JPM,2026-01-25,363.19
JPM,2026-01-26,362.21
JPM,2026-01-27,361.63
JPM,2026-01-28,367.07
JPM,2026-01-29,376.57
JPM,2026-01-30,367.43
JPM,2026-01-31,357.71
JPM,2026-02-01,354.39
JPM,2026-02-02,357.5
JPM,2026-02-03,360.18
JPM,2026-02-04,366.0
JPM,2026-02-05,359.48
JPM,2026-02-06,347.2
JPM,2026-02-07,351.7
JPM,2026-02-08,347.36
JPM,2026-02-09,337.0
JPM,2026-02-10,337.73
JPM,2026-02-11,341.77
JPM,2026-02-12,341.15
JPM,2026-02-13,338.81
JPM,2026-02-14,338.01
JPM,2026-02-15,336.13
JPM,2026-02-16,329.4
JPM,2026-02-17,325.89
JPM,2026-02-18,328.45
JPM,2026-02-19,330.04
JPM,2026-02-20,330.87
JPM,2026-02-21,325.97
JPM,2026-02-22,325.08
JPM,2026-02-23,314.64
JPM,2026-02-24,315.48
JPM,2026-02-25,322.32
JPM,2026-02-26,315.27
JPM,2026-02-27,312.51
JPM,2026-02-28,314.05
JPM,2026-03-01,320.01
JPM,2026-03-02,317.87
JPM,2026-03-03,314.58
JPM,2026-03-04,305.43
JPM,2026-03-05,305.9
JPM,2026-03-06,315.42
JPM,2026-03-07,316.73
JPM,2026-03-08,316.63
V,2025-03-09,469.25
V,2025-03-10,469.17
V,2025-03-11,463.49
V,2025-03-12,469.25
V,2025-03-13,470.84
V,2025-03-14,470.96
V,2025-03-15,464.12
V,2025-03-16,473.29
V,2025-03-17,478.03
V,2025-03-18,474.08
V,2025-03-19,481.26
V,2025-03-20,477.68
V,2025-03-21,472.11
V,2025-03-22,466.76
V,2025-03-23,454.52
V,2025-03-24,457.75
V,2025-03-25,445.35
V,2025-03-26,437.22
V,2025-03-27,423.81
V,2025-03-28,423.27
V,2025-03-29,422.31
V,2025-03-30,420.25
V,2025-03-31,413.73
V,2025-04-01,406.52
V,2025-04-02,409.36
V,2025-04-03,405.99
V,2025-04-04,407.92
V,2025-04-05,402.54
V,2025-04-06,403.64
V,2025-04-07,411.61
V,2025-04-08,415.24
V,2025-04-09,412.68
V,2025-04-10,414.27
V,2025-04-11,412.78
V,2025-04-12,412.83
V,2025-04-13,410.82
V,2025-04-14,409.81
V,2025-04-15,411.11
V,2025-04-16,405.03
V,2025-04-17,398.91
V,2025-04-18,390.69
V,2025-04-19,381.42
V,2025-04-20,374.52
V,2025-04-21,375.41
V,2025-04-22,370.42
V,2025-04-23,373.29
V,2025-04-24,373.48
V,2025-04-25,362.61
V,2025-04-26,366.19
V,2025-04-27,370.67
V,2025-04-28,365.19
V,2025-04-29,367.5
V,2025-04-30,362.81
V,2025-05-01,363.34
V,2025-05-02,356.51
V,2025-05-03,347.05
V,2025-05-04,345.06
V,2025-05-05,344.42
V,2025-05-06,342.38
V,2025-05-07,336.35
V,2025-05-08,334.34
V,2025-05-09,335.69
V,2025-05-10,335.46
V,2025-05-11,336.38
V,2025-05-12,333.02
V,2025-05-13,338.92
V,2025-05-14,333.0
V,2025-05-15,335.44
V,2025-05-16,341.44
V,2025-05-17,343.91
V,2025-05-18,342.87
V,2025-05-19,340.16
V,2025-05-20,345.49
V,2025-05-21,338.2
V,2025-05-22,333.31
V,2025-05-23,331.33
V,2025-05-24,337.54
V,2025-05-25,339.46
V,2025-05-26,334.57
V,2025-05-27,333.02
V,2025-05-28,329.96
V,2025-05-29,326.47
V,2025-05-30,331.3
V,2025-05-31,324.55
V,2025-06-01,332.48
V,2025-06-02,336.63
V,2025-06-03,342.19
V,2025-06-04,339.82
V,2025-06-05,339.06
V,2025-06-06,331.84
V,2025-06-07,329.24
V,2025-06-08,331.69
V,2025-06-09,338.2
V,2025-06-10,332.63
V,2025-06-11,330.81
V,2025-06-12,330.06
V,2025-06-13,323.22
V,2025-06-14,326.1
V,2025-06-15,322.58
V,2025-06-16,321.64
V,2025-06-17,319.47
V,2025-06-18,315.7
V,2025-06-19,315.67
V,2025-06-20,314.65
V,2025-06-21,312.9
V,2025-06-22,309.5
V,2025-06-23,310.99
V,2025-06-24,318.8
V,2025-06-25,319.47
V,2025-06-26,324.28
V,2025-06-27,317.59
V,2025-06-28,318.34
V,2025-06-29,313.14
V,2025-06-30,306.28
V,2025-07-01,302.9
V,2025-07-02,308.37
V,2025-07-03,312.79
V,2025-07-04,313.93
V,2025-07-05,306.8
V,2025-07-06,305.9
V,2025-07-07,307.28
V,2025-07-08,308.09
V,2025-07-09,299.69
V,2025-07-10,295.71
V,2025-07-11,295.43
V,2025-07-12,297.82
V,2025-07-13,288.17
V,2025-07-14,287.47
V,2025-07-15,288.08
V,2025-07-16,291.78
V,2025-07-17,294.83
V,2025-07-18,297.41
V,2025-07-19,293.87
V,2025-07-20,285.58
V,2025-07-21,283.9
V,2025-07-22,288.19
V,2025-07-23,294.28
V,2025-07-24,297.43
V,2025-07-25,299.36
V,2025-07-26,301.07
V,2025-07-27,298.57
V,2025-07-28,297.98
V,2025-07-29,305.54
V,2025-07-30,301.25
V,2025-07-31,308.63
V,2025-08-01,307.15
V,2025-08-02,313.31
V,2025-08-03,306.77
V,2025-08-04,309.48
V,2025-08-05,306.08
V,2025-08-06,299.65
V,2025-08-07,300.63
V,2025-08-08,305.22
V,2025-08-09,301.38
V,2025-08-10,294.68
V,2025-08-11,294.27
V,2025-08-12,293.88
V,2025-08-13,296.31
V,2025-08-14,300.56
V,2025-08-15,300.29
V,2025-08-16,308.77
V,2025-08-17,309.81
V,2025-08-18,308.2
V,2025-08-19,300.84
V,2025-08-20,299.66
V,2025-08-21,298.15
V,2025-08-22,302.48
V,2025-08-23,304.58
V,2025-08-24,299.24
V,2025-08-25,300.02
V,2025-08-26,303.05
V,2025-08-27,310.08
V,2025-08-28,314.24
V,2025-08-29,317.84
V,2025-08-30,318.13
V,2025-08-31,319.99
V,2025-09-01,326.04
V,2025-09-02,319.59
V,2025-09-03,317.92
V,2025-09-04,314.25
V,2025-09-05,316.05
V,2025-09-06,321.93
V,2025-09-07,319.06
V,2025-09-08,307.83
V,2025-09-09,305.93
V,2025-09-10,310.15
V,2025-09-11,312.66
V,2025-09-12,314.68
V,2025-09-13,313.36
V,2025-09-14,307.4
V,2025-09-15,309.79
V,2025-09-16,305.93
V,2025-09-17,316.12
V,2025-09-18,318.84
V,2025-09-19,316.08
V,2025-09-20,313.19
V,2025-09-21,312.75
V,2025-09-22,311.63
V,2025-09-23,316.9
V,2025-09-24,317.78
V,2025-09-25,314.32
V,2025-09-26,323.36
V,2025-09-27,323.59
V,2025-09-28,327.35
V,2025-09-29,324.38
V,2025-09-30,326.15
V,2025-10-01,327.67
V,2025-10-02,318.52
V,2025-10-03,328.29
V,2025-10-04,334.71
V,2025-10-05,332.72
V,2025-10-06,327.26
V,2025-10-07,328.97
V,2025-10-08,329.4
V,2025-10-09,331.16
V,2025-10-10,332.12
V,2025-10-11,334.65
V,2025-10-12,341.99
V,2025-10-13,344.92
V,2025-10-14,339.53
V,2025-10-15,346.54
V,2025-10-16,355.18
V,2025-10-17,372.37
V,2025-10-18,366.15
V,2025-10-19,367.49
V,2025-10-20,356.19
V,2025-10-21,359.16
V,2025-10-22,356.21
V,2025-10-23,366.64
V,2025-10-24,362.41
V,2025-10-25,353.34
V,2025-10-26,350.85
V,2025-10-27,340.61
V,2025-10-28,344.46
V,2025-10-29,333.96
V,2025-10-30,334.1
V,2025-10-31,323.85
V,2025-11-01,322.3
V,2025-11-02,330.34
V,2025-11-03,332.13
V,2025-11-04,327.86
V,2025-11-05,327.7
V,2025-11-06,327.79
V,2025-11-07,330.12
V,2025-11-08,323.43
V,2025-11-09,326.31
V,2025-11-10,313.34
V,2025-11-11,310.39
V,2025-11-12,308.13
V,2025-11-13,311.07
V,2025-11-14,311.18
V,2025-11-15,304.68
V,2025-11-16,300.22
V,2025-11-17,301.11
V,2025-11-18,300.75
V,2025-11-19,298.15
V,2025-11-20,296.01
V,2025-11-21,299.12
V,2025-11-22,296.8
V,2025-11-23,296.41
V,2025-11-24,306.22
V,2025-11-25,299.75
V,2025-11-26,291.54
V,2025-11-27,294.98
V,2025-11-28,292.0
V,2025-11-29,290.61
V,2025-11-30,287.22
V,2025-12-01,286.1
V,2025-12-02,293.05
V,2025-12-03,296.59
V,2025-12-04,300.45
V,2025-12-05,294.14
V,2025-12-06,289.1
V,2025-12-07,277.05
V,2025-12-08,273.71
V,2025-12-09,277.66
V,2025-12-10,279.82
V,2025-12-11,278.9
V,2025-12-12,278.8
V,2025-12-13,275.94
V,2025-12-14,276.79
V,2025-12-15,279.98
V,2025-12-16,273.28
V,2025-12-17,274.51
V,2025-12-18,278.38
V,2025-12-19,276.65
V,2025-12-20,279.57
V,2025-12-21,291.63
V,2025-12-22,291.17
V,2025-12-23,292.89
V,2025-12-24,289.67
V,2025-12-25,290.46
V,2025-12-26,292.47
V,2025-12-27,293.33
V,2025-12-28,288.87
V,2025-12-29,289.77
V,2025-12-30,296.2
V,2025-12-31,298.2
V,2026-01-01,302.53
V,2026-01-02,301.46
V,2026-01-03,304.87
V,2026-01-04,306.15
V,2026-01-05,301.81
V,2026-01-06,303.26
V,2026-01-07,298.78
V,2026-01-08,295.96
V,2026-01-09,296.8
V,2026-01-10,298.12
V,2026-01-11,292.85
V,2026-01-12,297.52
V,2026-01-13,300.08
V,2026-01-14,296.93
V,2026-01-15,290.16
V,2026-01-16,289.53
V,2026-01-17,287.6
V,2026-01-18,288.09
V,2026-01-19,286.52
V,2026-01-20,278.02
V,2026-01-21,276.41
V,2026-01-22,275.14
V,2026-01-23,277.77
V,2026-01-24,274.88
V,2026-01-25,281.89
V,2026-01-26,273.92
V,2026-01-27,279.36
V,2026-01-28,278.42
V,2026-01-29,282.03
V,2026-01-30,282.37
V,2026-01-31,287.24
V,2026-02-01,285.57
V,2026-02-02,280.91
V,2026-02-03,286.96
V,2026-02-04,286.47
V,2026-02-05,287.42
V,2026-02-06,292.8
V,2026-02-07,288.3
V,2026-02-08,290.88
V,2026-02-09,288.32
V,2026-02-10,287.75
V,2026-02-11,288.06
V,2026-02-12,281.65
V,2026-02-13,278.38
V,2026-02-14,284.08
V,2026-02-15,287.88
V,2026-02-16,287.61
V,2026-02-17,288.66
V,2026-02-18,287.39
V,2026-02-19,293.3
V,2026-02-20,292.42
V,2026-02-21,293.44
V,2026-02-22,298.53
V,2026-02-23,295.07
V,2026-02-24,302.05
V,2026-02-25,295.19
V,2026-02-26,302.5
V,2026-02-27,300.81
V,2026-02-28,299.72
V,2026-03-01,291.34
V,2026-03-02,289.36
V,2026-03-03,284.88
V,2026-03-04,282.29
V,2026-03-05,281.71
V,2026-03-06,285.79
V,2026-03-07,286.68
V,2026-03-08,288.01
WMT,2025-03-09,233.78
WMT,2025-03-10,230.71
WMT,2025-03-11,237.02
WMT,2025-03-12,234.42
WMT,2025-03-13,240.32
WMT,2025-03-14,239.44
WMT,2025-03-15,239.45
WMT,2025-03-16,243.32
WMT,2025-03-17,248.01
WMT,2025-03-18,247.6
WMT,2025-03-19,246.16
WMT,2025-03-20,245.95
WMT,2025-03-21,247.2
WMT,2025-03-22,250.53
WMT,2025-03-23,250.55
WMT,2025-03-24,252.88
WMT,2025-03-25,259.18
WMT,2025-03-26,260.66
WMT,2025-03-27,261.88
WMT,2025-03-28,255.99
WMT,2025-03-29,246.08
WMT,2025-03-30,247.52
WMT,2025-03-31,247.17
WMT,2025-04-01,245.27
WMT,2025-04-02,246.16
WMT,2025-04-03,245.94
WMT,2025-04-04,250.14
WMT,2025-04-05,250.46
WMT,2025-04-06,247.67
WMT,2025-04-07,251.37
WMT,2025-04-08,250.56
WMT,2025-04-09,252.54
WMT,2025-04-10,250.74
WMT,2025-04-11,248.31
WMT,2025-04-12,248.62
WMT,2025-04-13,248.67
WMT,2025-04-14,250.47
WMT,2025-04-15,249.46
WMT,2025-04-16,242.68
WMT,2025-04-17,241.11
WMT,2025-04-18,244.0
WMT,2025-04-19,242.91
WMT,2025-04-20,242.02
WMT,2025-04-21,245.63
WMT,2025-04-22,243.02
WMT,2025-04-23,237.46
WMT,2025-04-24,236.89
WMT,2025-04-25,235.17
WMT,2025-04-26,231.79
WMT,2025-04-27,231.18
WMT,2025-04-28,232.89
WMT,2025-04-29,232.86
WMT,2025-04-30,233.93
WMT,2025-05-01,240.38
WMT,2025-05-02,239.15
WMT,2025-05-03,240.15
WMT,2025-05-04,238.32
WMT,2025-05-05,235.32
WMT,2025-05-06,233.26
WMT,2025-05-07,231.59
WMT,2025-05-08,232.84
WMT,2025-05-09,241.19
WMT,2025-05-10,238.62
WMT,2025-05-11,237.13
WMT,2025-05-12,236.91
WMT,2025-05-13,238.32
WMT,2025-05-14,239.26
WMT,2025-05-15,243.91
WMT,2025-05-16,235.2
WMT,2025-05-17,226.92
WMT,2025-05-18,225.24
WMT,2025-05-19,228.98
WMT,2025-05-20,223.67
WMT,2025-05-21,213.8
WMT,2025-05-22,215.64
WMT,2025-05-23,216.43
WMT,2025-05-24,212.92
WMT,2025-05-25,209.79
WMT,2025-05-26,206.76
WMT,2025-05-27,207.11
WMT,2025-05-28,205.17
WMT,2025-05-29,206.7
WMT,2025-05-30,198.03
WMT,2025-05-31,195.5
WMT,2025-06-01,192.23
WMT,2025-06-02,191.49
WMT,2025-06-03,189.95
WMT,2025-06-04,192.24
WMT,2025-06-05,186.95
WMT,2025-06-06,187.08
WMT,2025-06-07,188.65
WMT,2025-06-08,193.98
WMT,2025-06-09,192.58
WMT,2025-06-10,193.52
WMT,2025-06-11,188.36
WMT,2025-06-12,181.72
WMT,2025-06-13,184.04
WMT,2025-06-14,184.02
WMT,2025-06-15,187.3
WMT,2025-06-16,183.48
WMT,2025-06-17,184.92
WMT,2025-06-18,190.18
WMT,2025-06-19,191.38
WMT,2025-06-20,192.17
WMT,2025-06-21,192.2
WMT,2025-06-22,187.72
WMT,2025-06-23,191.58
WMT,2025-06-24,189.83
WMT,2025-06-25,191.27
WMT,2025-06-26,186.84
WMT,2025-06-27,183.56
WMT,2025-06-28,187.56
WMT,2025-06-29,186.58
WMT,2025-06-30,190.7
WMT,2025-07-01,190.47
WMT,2025-07-02,185.28
WMT,2025-07-03,187.78
WMT,2025-07-04,186.12
WMT,2025-07-05,188.09
WMT,2025-07-06,188.16
WMT,2025-07-07,183.85
WMT,2025-07-08,184.3
WMT,2025-07-09,190.48
WMT,2025-07-10,191.89
WMT,2025-07-11,191.73
WMT,2025-07-12,194.84
WMT,2025-07-13,195.46
WMT,2025-07-14,196.08
WMT,2025-07-15,192.89
WMT,2025-07-16,193.57
WMT,2025-07-17,196.6
WMT,2025-07-18,194.15
WMT,2025-07-19,198.34
WMT,2025-07-20,198.07
WMT,2025-07-21,195.45
WMT,2025-07-22,198.4
WMT,2025-07-23,197.54
WMT,2025-07-24,199.81
WMT,2025-07-25,198.93
WMT,2025-07-26,198.76
WMT,2025-07-27,200.23
WMT,2025-07-28,201.11
WMT,2025-07-29,195.18
WMT,2025-07-30,191.92
WMT,2025-07-31,194.62
WMT,2025-08-01,194.23
WMT,2025-08-02,192.71
WMT,2025-08-03,188.82
WMT,2025-08-04,185.79
WMT,2025-08-05,180.24
WMT,2025-08-06,179.97
WMT,2025-08-07,178.36
WMT,2025-08-08,175.79
WMT,2025-08-09,175.61
WMT,2025-08-10,176.57
WMT,2025-08-11,182.21
WMT,2025-08-12,178.12
WMT,2025-08-13,181.25
WMT,2025-08-14,183.91
WMT,2025-08-15,181.77
WMT,2025-08-16,182.33
WMT,2025-08-17,181.08
WMT,2025-08-18,181.59
WMT,2025-08-19,185.74
WMT,2025-08-20,187.44
WMT,2025-08-21,188.87
WMT,2025-08-22,187.66
WMT,2025-08-23,183.53
WMT,2025-08-24,182.95
WMT,2025-08-25,186.3
WMT,2025-08-26,182.08
WMT,2025-08-27,179.22
WMT,2025-08-28,179.56
WMT,2025-08-29,176.93
WMT,2025-08-30,174.83
WMT,2025-08-31,173.73
WMT,2025-09-01,170.2
WMT,2025-09-02,167.74
WMT,2025-09-03,169.51
WMT,2025-09-04,166.22
WMT,2025-09-05,162.29
WMT,2025-09-06,160.76
WMT,2025-09-07,162.53
WMT,2025-09-08,162.06
WMT,2025-09-09,160.93
WMT,2025-09-10,161.04
WMT,2025-09-11,156.87
WMT,2025-09-12,158.04
WMT,2025-09-13,158.95
WMT,2025-09-14,157.98
WMT,2025-09-15,160.38
WMT,2025-09-16,157.69
WMT,2025-09-17,160.38
WMT,2025-09-18,160.76
WMT,2025-09-19,159.95
WMT,2025-09-20,159.9
WMT,2025-09-21,159.64
WMT,2025-09-22,162.59
WMT,2025-09-23,159.99
WMT,2025-09-24,158.17
WMT,2025-09-25,160.65
WMT,2025-09-26,159.22
WMT,2025-09-27,161.38
WMT,2025-09-28,165.55
WMT,2025-09-29,164.55
WMT,2025-09-30,166.24
WMT,2025-10-01,163.39
WMT,2025-10-02,165.25
WMT,2025-10-03,165.75
WMT,2025-10-04,166.93
WMT,2025-10-05,165.32
WMT,2025-10-06,161.25
WMT,2025-10-07,162.47
WMT,2025-10-08,157.52
WMT,2025-10-09,156.77
WMT,2025-10-10,159.0
WMT,2025-10-11,159.46
WMT,2025-10-12,164.19
WMT,2025-10-13,166.73
WMT,2025-10-14,165.11
WMT,2025-10-15,165.17
WMT,2025-10-16,165.06
WMT,2025-10-17,161.19
WMT,2025-10-18,158.93
WMT,2025-10-19,157.6
WMT,2025-10-20,152.86
WMT,2025-10-21,152.96
WMT,2025-10-22,152.39
WMT,2025-10-23,148.62
WMT,2025-10-24,149.52
WMT,2025-10-25,151.14
WMT,2025-10-26,151.65
WMT,2025-10-27,150.92
WMT,2025-10-28,152.26
WMT,2025-10-29,153.82
WMT,2025-10-30,154.53
WMT,2025-10-31,152.63
WMT,2025-11-01,153.27
WMT,2025-11-02,156.04
WMT,2025-11-03,154.65
WMT,2025-11-04,159.6
WMT,2025-11-05,158.34
WMT,2025-11-06,158.42
WMT,2025-11-07,156.83
WMT,2025-11-08,157.35
WMT,2025-11-09,153.3
WMT,2025-11-10,152.05
WMT,2025-11-11,149.58
WMT,2025-11-12,149.88
WMT,2025-11-13,152.13
WMT,2025-11-14,153.61
WMT,2025-11-15,148.24
WMT,2025-11-16,152.86
WMT,2025-11-17,153.53
WMT,2025-11-18,151.76
WMT,2025-11-19,152.11
WMT,2025-11-20,152.52
WMT,2025-11-21,151.0
WMT,2025-11-22,151.45
WMT,2025-11-23,150.07
WMT,2025-11-24,149.17
WMT,2025-11-25,147.64
WMT,2025-11-26,144.5
WMT,2025-11-27,144.82
WMT,2025-11-28,146.09
WMT,2025-11-29,147.23
WMT,2025-11-30,149.05
WMT,2025-12-01,149.77
WMT,2025-12-02,148.58
WMT,2025-12-03,150.47
WMT,2025-12-04,147.43
WMT,2025-12-05,145.45
WMT,2025-12-06,143.37
WMT,2025-12-07,145.71
WMT,2025-12-08,147.78
WMT,2025-12-09,148.87
WMT,2025-12-10,151.28
WMT,2025-12-11,149.3
WMT,2025-12-12,150.08
WMT,2025-12-13,149.8
WMT,2025-12-14,151.71
WMT,2025-12-15,151.45
WMT,2025-12-16,150.58
WMT,2025-12-17,151.81
WMT,2025-12-18,153.81
WMT,2025-12-19,152.28
WMT,2025-12-20,152.14
WMT,2025-12-21,149.74
WMT,2025-12-22,144.24
WMT,2025-12-23,144.67
WMT,2025-12-24,146.0
WMT,2025-12-25,146.57
WMT,2025-12-26,142.35
WMT,2025-12-27,141.6
WMT,2025-12-28,136.97
WMT,2025-12-29,139.81
WMT,2025-12-30,137.55
WMT,2025-12-31,140.17
WMT,2026-01-01,142.17
WMT,2026-01-02,140.26
WMT,2026-01-03,137.9
WMT,2026-01-04,138.63
WMT,2026-01-05,136.88
WMT,2026-01-06,137.09
WMT,2026-01-07,136.1
WMT,2026-01-08,132.51
WMT,2026-01-09,128.15
WMT,2026-01-10,128.59
WMT,2026-01-11,127.51
WMT,2026-01-12,126.46
WMT,2026-01-13,127.79
WMT,2026-01-14,130.05
WMT,2026-01-15,129.52
WMT,2026-01-16,128.86
WMT,2026-01-17,129.83
WMT,2026-01-18,127.22
WMT,2026-01-19,127.65
WMT,2026-01-20,128.71
WMT,2026-01-21,130.03
WMT,2026-01-22,126.3
WMT,2026-01-23,124.87
WMT,2026-01-24,123.23
WMT,2026-01-25,123.42
WMT,2026-01-26,124.31
WMT,2026-01-27,127.14
WMT,2026-01-28,126.19
WMT,2026-01-29,125.26
WMT,2026-01-30,127.44
WMT,2026-01-31,128.0
WMT,2026-02-01,130.46
WMT,2026-02-02,131.03
WMT,2026-02-03,128.77
WMT,2026-02-04,126.22
WMT,2026-02-05,123.32
WMT,2026-02-06,124.55
WMT,2026-02-07,126.79
WMT,2026-02-08,130.36
WMT,2026-02-09,132.02
WMT,2026-02-10,134.34
WMT,2026-02-11,133.18
WMT,2026-02-12,130.88
WMT,2026-02-13,132.56
WMT,2026-02-14,133.4
WMT,2026-02-15,133.61
WMT,2026-02-16,134.39
WMT,2026-02-17,135.04
WMT,2026-02-18,137.67
WMT,2026-02-19,140.37
WMT,2026-02-20,141.52
WMT,2026-02-21,143.33
WMT,2026-02-22,144.44
WMT,2026-02-23,143.44
WMT,2026-02-24,145.08
WMT,2026-02-25,142.08
WMT,2026-02-26,144.34
WMT,2026-02-27,141.78
WMT,2026-02-28,142.39
WMT,2026-03-01,140.59
WMT,2026-03-02,141.76
WMT,2026-03-03,141.69
WMT,2026-03-04,138.34
WMT,2026-03-05,139.22
WMT,2026-03-06,138.02
WMT,2026-03-07,139.85
WMT,2026-03-08,139.86
JNJ,2025-03-09,104.07
JNJ,2025-03-10,102.58
JNJ,2025-03-11,101.68
JNJ,2025-03-12,100.98
